timestamp,pid,rss_mb,vsz_mb,cpu_pct,mem_pct,sys_total_mb,sys_used_mb,sys_free_mb
2026-04-28 04:02:03,2671,71001.7,110876.6,701,13.7,515002,91198,345125
2026-04-28 04:02:08,2671,71001.7,110876.6,701,13.7,515002,91170,345152
2026-04-28 04:02:14,2671,71001.7,110876.6,701,13.7,515002,91140,345182
2026-04-28 04:02:19,2671,71001.7,110876.6,702,13.7,515002,91013,345363
2026-04-28 04:02:24,2671,71001.7,110876.6,702,13.7,515002,90530,345846
2026-04-28 04:02:29,2671,71001.7,110876.6,702,13.7,515002,90621,345588
2026-04-28 04:02:34,2671,71001.7,110876.6,702,13.7,515002,90694,345625
2026-04-28 04:02:39,2671,71001.7,110876.6,702,13.7,515002,90989,345330
2026-04-28 04:02:44,2671,71001.7,110876.6,703,13.7,515002,91186,345078
2026-04-28 04:02:49,2671,71001.7,110876.6,703,13.7,515002,91167,345097
2026-04-28 04:02:54,2671,71001.7,110876.6,703,13.7,515002,91147,345117
2026-04-28 04:02:59,2671,71001.7,110876.6,704,13.7,515002,91101,345208
2026-04-28 04:03:04,2671,71001.7,110876.6,704,13.7,515002,91146,345175
2026-04-28 04:03:09,2671,71001.7,110876.6,704,13.7,515002,91116,345206
2026-04-28 04:03:14,2671,71001.7,110876.6,705,13.7,515002,91090,345231
2026-04-28 04:03:19,2671,71001.7,110876.6,705,13.7,515002,90957,345419
2026-04-28 04:03:24,2671,71001.7,110876.6,705,13.7,515002,90460,345914
2026-04-28 04:03:29,2671,71001.7,110876.6,706,13.7,515002,90553,345711
2026-04-28 04:03:34,2671,71001.7,110876.6,706,13.7,515002,90509,345698
2026-04-28 04:03:39,2671,71001.7,110876.6,706,13.7,515002,90557,345760
2026-04-28 04:03:44,2671,71001.7,110876.6,707,13.7,515002,90851,345461
2026-04-28 04:03:49,2671,71001.7,110876.6,707,13.7,515002,91011,345250
2026-04-28 04:03:54,2671,71001.7,110876.6,707,13.7,515002,90994,345267
2026-04-28 04:03:59,2671,71001.7,110876.6,708,13.7,515002,90989,345272
2026-04-28 04:04:04,2671,71001.7,110876.6,708,13.7,515002,91067,345208
2026-04-28 04:04:09,2671,71001.7,110876.6,708,13.7,515002,91058,345266
2026-04-28 04:04:14,2671,71001.7,110876.6,708,13.7,515002,91039,345285
2026-04-28 04:04:19,2671,71001.7,110876.6,709,13.7,515002,91026,345298
2026-04-28 04:04:24,2671,71001.7,110876.6,709,13.7,515002,90960,345416
2026-04-28 04:04:29,2671,71001.7,110876.6,709,13.7,515002,90481,345896
2026-04-28 04:04:34,2671,71001.7,110876.6,710,13.7,515002,90535,345712
2026-04-28 04:04:39,2671,71001.7,110876.6,710,13.7,515002,90520,345691
2026-04-28 04:04:44,2671,71001.7,110876.6,710,13.7,515002,90712,345608
2026-04-28 04:04:49,2671,71001.7,110876.6,710,13.7,515002,90927,345352
2026-04-28 04:04:54,2671,71001.7,110876.6,711,13.7,515002,91072,345194
2026-04-28 04:04:59,2671,71001.7,110876.6,711,13.7,515002,91055,345211
2026-04-28 04:05:04,2671,71001.7,110876.6,711,13.7,515002,91016,345250
2026-04-28 04:05:09,2671,71001.7,110876.6,712,13.7,515002,91089,345233
2026-04-28 04:05:14,2671,71001.7,110876.6,712,13.7,515002,91076,345247
2026-04-28 04:05:19,2671,71001.7,110876.6,712,13.7,515002,91073,345250
2026-04-28 04:05:24,2671,71001.7,110876.6,712,13.7,515002,91059,345264
2026-04-28 04:05:29,2671,71001.7,110876.6,713,13.7,515002,90459,345917
2026-04-28 04:05:34,2671,71001.7,110876.6,713,13.7,515002,90657,345614
2026-04-28 04:05:40,2671,71001.7,110876.6,713,13.7,515002,90601,345610
2026-04-28 04:05:45,2671,71001.7,110876.6,713,13.7,515002,90657,345664
2026-04-28 04:05:50,2671,71001.7,110876.6,714,13.7,515002,90922,345398
2026-04-28 04:05:55,2671,71001.7,110876.6,714,13.7,515002,91097,345168
2026-04-28 04:06:00,2671,71001.7,110876.6,714,13.7,515002,91093,345172
2026-04-28 04:06:05,2671,71001.7,110876.6,714,13.7,515002,91070,345195
2026-04-28 04:06:10,2671,71001.7,110876.6,714,13.7,515002,91058,345252
2026-04-28 04:06:15,2671,71001.7,110876.6,715,13.7,515002,91140,345183
2026-04-28 04:06:20,2671,71001.7,110876.6,715,13.7,515002,91124,345199
2026-04-28 04:06:25,2671,71001.7,110876.6,715,13.7,515002,91124,345199
2026-04-28 04:06:30,2671,71001.7,110876.6,715,13.7,515002,90989,345388
2026-04-28 04:06:35,2671,71001.7,110876.6,716,13.7,515002,90504,345872
2026-04-28 04:06:40,2671,71001.7,110876.6,716,13.7,515002,90557,345654
2026-04-28 04:06:45,2671,71001.7,110876.6,716,13.7,515002,90544,345777
2026-04-28 04:06:50,2671,71001.7,110876.6,716,13.7,515002,90879,345442
2026-04-28 04:06:55,2671,71001.7,110876.6,717,13.7,515002,91078,345188
2026-04-28 04:07:00,2671,71001.7,110876.6,717,13.7,515002,91070,345196
2026-04-28 04:07:05,2671,71001.7,110876.6,717,13.7,515002,91054,345212
2026-04-28 04:07:10,2671,71001.7,110876.6,717,13.7,515002,91042,345278
2026-04-28 04:07:15,2671,71001.7,110876.6,718,13.7,515002,91133,345185
2026-04-28 04:07:20,2671,71001.7,110876.6,718,13.7,515002,91129,345188
2026-04-28 04:07:25,2671,71001.7,110876.6,718,13.7,515002,91119,345199
2026-04-28 04:07:30,2671,71001.7,110876.6,718,13.7,515002,91001,345370
2026-04-28 04:07:35,2671,71001.7,110876.6,718,13.7,515002,90711,345560
2026-04-28 04:07:40,2671,71001.7,110876.6,719,13.7,515002,90538,345667
2026-04-28 04:07:45,2671,71001.7,110876.6,719,13.7,515002,90638,345677
2026-04-28 04:07:50,2671,71001.7,110876.6,719,13.7,515002,90849,345466
2026-04-28 04:07:55,2671,71001.7,110876.6,719,13.7,515002,91017,345243
2026-04-28 04:08:00,2671,71001.7,110876.6,720,13.7,515002,91009,345250
2026-04-28 04:08:05,2671,71001.7,110876.6,720,13.7,515002,91004,345256
2026-04-28 04:08:10,2671,71001.7,110876.6,720,13.7,515002,91015,345290
2026-04-28 04:08:15,2671,71001.7,110876.6,720,13.7,515002,91037,345281
2026-04-28 04:08:20,2671,71001.7,110876.6,721,13.7,515002,91034,345283
2026-04-28 04:08:25,2671,71001.7,110876.6,721,13.7,515002,91031,345287
2026-04-28 04:08:30,2671,71001.7,110876.6,721,13.7,515002,90914,345458
2026-04-28 04:08:35,2671,71001.7,110876.6,721,13.7,515002,90440,345930
2026-04-28 04:08:40,2671,71001.7,110876.6,721,13.7,515002,90421,345789
2026-04-28 04:08:45,2671,71001.7,110876.6,722,13.7,515002,90424,345889
2026-04-28 04:08:50,2671,71001.7,110876.6,722,13.7,515002,90726,345588
2026-04-28 04:08:56,2671,71001.7,110876.6,722,13.7,515002,90978,345281
2026-04-28 04:09:01,2671,71001.7,110876.6,722,13.7,515002,90975,345284
2026-04-28 04:09:06,2671,71001.7,110876.6,722,13.7,515002,90966,345292
2026-04-28 04:09:11,2671,71001.7,110876.6,722,13.7,515002,90961,345298
2026-04-28 04:09:16,2671,71001.7,110876.6,722,13.7,515002,91056,345260
2026-04-28 04:09:21,2671,71001.7,110876.6,723,13.7,515002,91044,345272
2026-04-28 04:09:26,2671,71001.7,110876.6,723,13.7,515002,91044,345272
2026-04-28 04:09:31,2671,71001.7,110876.6,723,13.7,515002,90916,345454
2026-04-28 04:09:36,2671,71059.1,110934.0,724,13.7,515002,90488,345881
2026-04-28 04:09:41,2671,77658.6,145241.5,723,15.0,515002,97241,339018
2026-04-28 04:09:46,2671,100850.6,145241.5,721,19.5,515002,120519,315683
2026-04-28 04:09:51,2671,128988.2,182024.0,721,25.0,515002,148901,287411
2026-04-28 04:09:56,2671,164050.9,213397.6,719,31.8,515002,184303,251995
2026-04-28 04:10:01,2671,176362.5,216237.5,717,34.2,515002,196675,239582
2026-04-28 04:10:06,2671,179948.1,219823.1,716,34.9,515002,200259,235997
2026-04-28 04:10:11,2671,183011.7,223724.3,714,35.5,515002,203330,232926
2026-04-28 04:10:16,2671,186459.8,226908.4,713,36.2,515002,206874,229383
2026-04-28 04:10:21,2671,189993.8,230092.5,711,36.8,515002,210362,225957
2026-04-28 04:10:26,2671,193401.5,233276.5,709,37.5,515002,213743,222576
2026-04-28 04:10:31,2671,196585.6,236460.6,708,38.1,515002,216910,219409
2026-04-28 04:10:36,2671,199769.7,239644.7,706,38.7,515002,219872,216500
2026-04-28 04:10:41,2671,202898.3,243316.4,705,39.3,515002,222777,213524
2026-04-28 04:10:46,2671,206195.2,246070.2,703,40.0,515002,225909,210297
2026-04-28 04:10:51,2671,87820.9,147048.7,702,17.0,515002,110865,325451
2026-04-28 04:10:56,2671,38125.9,78000.7,700,7.4,515002,57959,378357
2026-04-28 04:11:01,2671,38125.9,78000.7,698,7.4,515002,58174,378131
2026-04-28 04:11:06,2671,38125.9,78000.7,697,7.4,515002,58174,378086
2026-04-28 04:11:11,2671,38125.9,78000.7,695,7.4,515002,58167,378094
2026-04-28 04:11:16,2671,38125.9,78000.7,694,7.4,515002,58157,378103
2026-04-28 04:11:21,2671,38125.9,78000.7,692,7.4,515002,58239,378078
2026-04-28 04:11:26,2671,38125.9,78000.7,691,7.4,515002,58233,378085
2026-04-28 04:11:31,2671,39163.6,79959.2,713,7.6,515002,59252,377066
2026-04-28 04:11:36,2671,39487.4,80316.7,736,7.6,515002,59611,376706
2026-04-28 04:11:41,2671,81597.3,150868.3,735,15.8,515002,101280,335091
2026-04-28 04:11:46,2671,111013.1,152245.2,733,21.5,515002,130749,305484
2026-04-28 04:11:52,2671,114754.3,155687.5,732,22.2,515002,134421,301784
2026-04-28 04:11:57,2671,118196.6,159129.7,730,22.9,515002,138067,298248
2026-04-28 04:12:02,2671,121323.3,162256.4,728,23.5,515002,141429,294840
2026-04-28 04:12:07,2671,124507.3,165440.5,726,24.1,515002,144750,291509
2026-04-28 04:12:12,2671,127691.4,168624.5,725,24.7,515002,147925,288335
