timestamp,pid,rss_mb,vsz_mb,cpu_pct,mem_pct,sys_total_mb,sys_used_mb,sys_free_mb
2026-04-28 05:11:54,1896,106803.5,142944.5,99.3,20.7,515002,126213,310077
2026-04-28 05:11:59,1896,106803.5,142944.5,99.3,20.7,515002,126198,310091
2026-04-28 05:12:04,1896,106803.5,142944.5,99.4,20.7,515002,125593,310750
2026-04-28 05:12:09,1896,106803.5,142944.5,99.4,20.7,515002,125719,310498
2026-04-28 05:12:14,1896,106803.5,142944.5,99.4,20.7,515002,125667,310509
2026-04-28 05:12:19,1896,106803.5,142944.5,99.4,20.7,515002,125737,310549
2026-04-28 05:12:24,1896,106803.5,142944.5,99.4,20.7,515002,126042,310225
2026-04-28 05:12:29,1896,106803.5,142944.5,99.4,20.7,515002,126222,310010
2026-04-28 05:12:34,1896,106803.5,142944.5,99.4,20.7,515002,126226,310006
2026-04-28 05:12:39,1896,106803.5,142944.5,99.4,20.7,515002,126213,310018
2026-04-28 05:12:44,1896,106803.5,142944.5,99.4,20.7,515002,126256,309979
2026-04-28 05:12:49,1896,106803.5,142944.5,99.5,20.7,515002,126202,310087
2026-04-28 05:12:54,1896,106803.5,142944.5,99.5,20.7,515002,126190,310099
2026-04-28 05:12:59,1896,106803.5,142944.5,99.5,20.7,515002,126168,310121
2026-04-28 05:13:04,1896,106803.5,142944.5,99.5,20.7,515002,126048,310294
2026-04-28 05:13:09,1896,106803.5,142944.5,99.5,20.7,515002,125701,310573
2026-04-28 05:13:14,1896,106803.5,142944.5,99.5,20.7,515002,125679,310498
2026-04-28 05:13:19,1896,106803.5,142944.5,99.5,20.7,515002,125647,310640
2026-04-28 05:13:24,1896,106803.5,142944.5,99.5,20.7,515002,125953,310333
2026-04-28 05:13:29,1896,106803.5,142944.5,99.5,20.7,515002,126028,310221
2026-04-28 05:13:34,1896,106803.5,142944.5,99.5,20.7,515002,126183,310048
2026-04-28 05:13:39,1896,106803.5,142944.5,99.5,20.7,515002,126162,310069
2026-04-28 05:13:44,1896,106803.5,142944.5,99.5,20.7,515002,126144,310087
2026-04-28 05:13:49,1896,126591.1,190622.0,99.5,24.5,515002,146222,290027
2026-04-28 05:13:55,1896,154481.0,190622.0,99.5,29.9,515002,173980,262309
2026-04-28 05:14:00,1896,154481.0,190622.0,99.5,29.9,515002,173972,262317
2026-04-28 05:14:05,1896,106803.5,142944.5,99.2,20.7,515002,126265,310023
2026-04-28 05:14:10,1896,106803.5,142944.5,99.2,20.7,515002,126149,310192
2026-04-28 05:14:15,1896,106803.5,142944.5,99.2,20.7,515002,125792,310457
2026-04-28 05:14:20,1896,106803.5,142944.5,99.2,20.7,515002,125679,310496
2026-04-28 05:14:25,1896,106803.5,142944.5,99.3,20.7,515002,125725,310560
2026-04-28 05:14:30,1896,106803.5,142944.5,99.3,20.7,515002,126028,310257
2026-04-28 05:14:35,1896,106803.5,142944.5,99.3,20.7,515002,126311,309919
2026-04-28 05:14:40,1896,106803.5,142944.5,99.3,20.7,515002,126310,309920
2026-04-28 05:14:45,1896,106803.5,142944.5,99.3,20.7,515002,126306,309924
2026-04-28 05:14:50,1896,106803.5,142944.5,99.3,20.7,515002,126300,309930
2026-04-28 05:14:55,1896,106803.5,142944.5,99.3,20.7,515002,126357,309931
2026-04-28 05:15:00,1896,106803.5,142944.5,99.3,20.7,515002,126349,309938
2026-04-28 05:15:05,1896,106803.5,142944.5,99.3,20.7,515002,126339,309948
2026-04-28 05:15:10,1896,106803.5,142944.5,99.3,20.7,515002,126210,310133
2026-04-28 05:15:15,1896,106803.5,142944.5,99.3,20.7,515002,125736,310605
2026-04-28 05:15:20,1896,106803.5,142944.5,99.3,20.7,515002,125854,310345
2026-04-28 05:15:25,1896,106803.5,142944.5,99.3,20.7,515002,125804,310372
2026-04-28 05:15:30,1896,106803.5,142944.5,99.3,20.7,515002,126054,310232
2026-04-28 05:15:35,1896,106803.5,142944.5,99.4,20.7,515002,126195,310056
2026-04-28 05:15:40,1896,106803.5,142944.5,99.4,20.7,515002,126390,309841
2026-04-28 05:15:45,1896,106803.5,142944.5,99.4,20.7,515002,126378,309852
2026-04-28 05:15:50,1896,106803.5,142944.5,99.4,20.7,515002,126368,309863
2026-04-28 05:15:55,1896,106803.5,142944.5,99.4,20.7,515002,126450,309838
2026-04-28 05:16:00,1896,106803.5,142944.5,99.4,20.7,515002,126415,309873
2026-04-28 05:16:05,1896,106803.5,142944.5,99.4,20.7,515002,126423,309865
2026-04-28 05:16:10,1896,106803.5,142944.5,99.4,20.7,515002,126404,309884
2026-04-28 05:16:15,1896,106803.5,142944.5,99.4,20.7,515002,126296,310047
2026-04-28 05:16:20,1896,106803.5,142944.5,99.4,20.7,515002,125825,310490
2026-04-28 05:16:25,1896,106803.5,142944.5,99.4,20.7,515002,125922,310253
2026-04-28 05:16:30,1896,106803.5,142944.5,99.4,20.7,515002,125921,310364
2026-04-28 05:16:35,1896,106803.5,142944.5,99.4,20.7,515002,126243,310042
2026-04-28 05:16:40,1896,106803.5,142944.5,99.4,20.7,515002,126461,309769
2026-04-28 05:16:46,1896,106803.5,142944.5,99.4,20.7,515002,126447,309783
2026-04-28 05:16:51,1896,106803.5,142944.5,99.4,20.7,515002,126435,309795
2026-04-28 05:16:56,1896,106803.5,142944.5,99.2,20.7,515002,126411,309872
2026-04-28 05:17:01,1896,106803.5,142944.5,99.2,20.7,515002,126483,309804
2026-04-28 05:17:06,1896,106803.5,142944.5,99.2,20.7,515002,126467,309820
2026-04-28 05:17:11,1896,106803.5,142944.5,99.2,20.7,515002,126447,309840
2026-04-28 05:17:16,1896,106803.5,142944.5,99.2,20.7,515002,126328,310014
2026-04-28 05:17:21,1896,106803.5,142944.5,99.2,20.7,515002,125835,310506
2026-04-28 05:17:26,1896,106803.5,142944.5,99.2,20.7,515002,125902,310308
2026-04-28 05:17:31,1896,106803.5,142944.5,99.3,20.7,515002,125867,310308
2026-04-28 05:17:36,1896,106803.5,142944.5,99.3,20.7,515002,126113,310172
2026-04-28 05:17:41,1896,106803.5,142944.5,99.3,20.7,515002,126409,309870
2026-04-28 05:17:46,1896,106803.5,142944.5,99.3,20.7,515002,126428,309802
2026-04-28 05:17:51,1896,106803.5,142944.5,99.3,20.7,515002,126401,309828
2026-04-28 05:17:56,1896,106803.5,142944.5,99.3,20.7,515002,126384,309846
2026-04-28 05:18:01,1896,106803.5,142944.5,99.3,20.7,515002,126445,309837
2026-04-28 05:18:06,1896,106803.5,142944.5,99.3,20.7,515002,126437,309845
2026-04-28 05:18:11,1896,106803.5,142944.5,99.3,20.7,515002,126426,309856
2026-04-28 05:18:16,1896,106803.5,142944.5,99.3,20.7,515002,126282,310055
2026-04-28 05:18:21,1896,106803.5,142944.5,99.3,20.7,515002,125801,310534
2026-04-28 05:18:26,1896,106803.5,142944.5,99.3,20.7,515002,125900,310316
2026-04-28 05:18:31,1896,106803.5,142944.5,99.3,20.7,515002,125869,310299
2026-04-28 05:18:36,1896,106803.5,142944.5,99.3,20.7,515002,125985,310293
2026-04-28 05:18:41,1896,106803.5,142944.5,99.3,20.7,515002,126172,310098
2026-04-28 05:18:46,1896,106803.5,142944.5,99.3,20.7,515002,126369,309854
2026-04-28 05:18:51,1896,106803.5,142944.5,99.3,20.7,515002,126364,309859
2026-04-28 05:18:56,1896,106803.5,142944.5,99.3,20.7,515002,126359,309864
2026-04-28 05:19:01,1896,106803.5,142944.5,99.3,20.7,515002,126347,309876
2026-04-28 05:19:06,1896,106803.5,142944.5,99.3,20.7,515002,126425,309856
2026-04-28 05:19:11,1896,106803.5,142944.5,99.3,20.7,515002,126412,309869
2026-04-28 05:19:16,1896,106803.5,142944.5,99.3,20.7,515002,126404,309877
2026-04-28 05:19:21,1896,106803.5,142944.5,99.3,20.7,515002,126383,309898
2026-04-28 05:19:26,1896,106803.5,142944.5,99.3,20.7,515002,126264,310070
2026-04-28 05:19:31,1896,106803.5,142944.5,99.4,20.7,515002,125816,310494
2026-04-28 05:19:36,1896,106803.5,142944.5,99.4,20.7,515002,125925,310244
2026-04-28 05:19:42,1896,106803.5,142944.5,99.4,20.7,515002,125913,310365
2026-04-28 05:19:47,1896,106803.5,142944.5,99.4,20.7,515002,126240,310038
2026-04-28 05:19:52,1896,106803.5,142944.5,99.2,20.7,515002,126449,309774
2026-04-28 05:19:57,1896,106803.5,142944.5,99.2,20.7,515002,126431,309792
2026-04-28 05:20:02,1896,106803.5,142944.5,99.2,20.7,515002,126402,309821
2026-04-28 05:20:07,1896,106803.5,142944.5,99.2,20.7,515002,126370,309909
2026-04-28 05:20:12,1896,106803.5,142944.5,99.2,20.7,515002,126438,309848
2026-04-28 05:20:17,1896,106803.5,142944.5,99.2,20.7,515002,126423,309863
2026-04-28 05:20:22,1896,106803.5,142944.5,99.2,20.7,515002,126438,309848
2026-04-28 05:20:27,1896,106803.5,142944.5,99.2,20.7,515002,126390,309933
2026-04-28 05:20:32,1896,106803.5,142944.5,99.2,20.7,515002,126003,310310
2026-04-28 05:20:37,1896,106803.5,142944.5,99.3,20.7,515002,125974,310215
2026-04-28 05:20:42,1896,106803.5,142944.5,99.3,20.7,515002,125892,310255
2026-04-28 05:20:47,1896,106803.5,142944.5,99.3,20.7,515002,126061,310195
2026-04-28 05:20:52,1896,106803.5,142944.5,99.3,20.7,515002,126274,309951
2026-04-28 05:20:57,1896,106803.5,142944.5,99.3,20.7,515002,126416,309785
2026-04-28 05:21:02,1896,106803.5,142944.5,99.3,20.7,515002,126392,309809
2026-04-28 05:21:07,1896,106803.5,142944.5,99.3,20.7,515002,126388,309814
2026-04-28 05:21:12,1896,106803.5,142944.5,99.3,20.7,515002,126416,309837
2026-04-28 05:21:17,1896,106803.5,142944.5,99.3,20.7,515002,126420,309833
2026-04-28 05:21:22,1896,106803.5,142944.5,99.3,20.7,515002,126399,309854
2026-04-28 05:21:27,1896,106803.5,142944.5,99.3,20.7,515002,126394,309860
2026-04-28 05:21:32,1896,106803.5,142944.5,99.3,20.7,515002,126248,310058
2026-04-28 05:21:37,1896,106803.5,142944.5,99.3,20.7,515002,125765,310541
2026-04-28 05:21:42,1896,106803.5,142944.5,99.3,20.7,515002,125820,310320
2026-04-28 05:21:47,1896,106803.5,142944.5,99.3,20.7,515002,125845,310405
2026-04-28 05:21:52,1896,106803.5,142944.5,99.3,20.7,515002,126080,310170
2026-04-28 05:21:57,1896,106803.5,142944.5,99.3,20.7,515002,126306,309889
2026-04-28 05:22:02,1896,106803.5,142944.5,99.3,20.7,515002,126295,309900
2026-04-28 05:22:07,1896,106803.5,142944.5,99.3,20.7,515002,126287,309908
2026-04-28 05:22:12,1896,106803.5,142944.5,99.3,20.7,515002,126266,309929
2026-04-28 05:22:17,1896,106803.5,142944.5,99.3,20.7,515002,126330,309922
2026-04-28 05:22:22,1896,106803.5,142944.5,99.3,20.7,515002,126315,309938
2026-04-28 05:22:27,1896,106803.5,142944.5,99.3,20.7,515002,126311,309941
2026-04-28 05:22:33,1896,106803.5,142944.5,99.3,20.7,515002,126180,310127
2026-04-28 05:22:38,1896,106803.5,142944.5,99.3,20.7,515002,125713,310593
2026-04-28 05:22:43,1896,106803.5,142944.5,99.2,20.7,515002,125852,310328
2026-04-28 05:22:48,1896,106803.5,142944.5,99.2,20.7,515002,125867,310272
2026-04-28 05:22:53,1896,106803.5,142944.5,99.2,20.7,515002,126020,310230
2026-04-28 05:22:58,1896,106803.5,142944.5,99.2,20.7,515002,126227,309990
2026-04-28 05:23:03,1896,106803.5,142944.5,99.2,20.7,515002,126403,309791
2026-04-28 05:23:08,1896,106803.5,142944.5,99.2,20.7,515002,126406,309789
2026-04-28 05:23:13,1896,106803.5,142944.5,99.2,20.7,515002,126385,309810
2026-04-28 05:23:18,1896,106803.5,142944.5,99.2,20.7,515002,126479,309721
2026-04-28 05:23:23,1896,106803.5,142944.5,99.2,20.7,515002,126465,309787
2026-04-28 05:23:28,1896,106803.5,142944.5,99.2,20.7,515002,126458,309794
2026-04-28 05:23:33,1896,106803.5,142944.5,99.2,20.7,515002,126440,309812
2026-04-28 05:23:38,1896,106803.5,142944.5,99.3,20.7,515002,126310,309996
2026-04-28 05:23:43,1896,106803.5,142944.5,99.3,20.7,515002,125818,310463
2026-04-28 05:23:48,1896,106803.5,142944.5,99.3,20.7,515002,125741,310399
2026-04-28 05:23:53,1896,106803.5,142944.5,99.3,20.7,515002,125863,310387
2026-04-28 05:23:58,1896,106803.5,142944.5,99.3,20.7,515002,126166,310084
2026-04-28 05:24:03,1896,106803.5,142944.5,99.3,20.7,515002,126399,309796
2026-04-28 05:24:08,1896,106803.5,142944.5,99.3,20.7,515002,126394,309801
2026-04-28 05:24:13,1896,106803.5,142944.5,99.3,20.7,515002,126380,309815
2026-04-28 05:24:18,1896,106803.5,142944.5,99.3,20.7,515002,126368,309827
2026-04-28 05:24:23,1896,106803.5,142944.5,99.3,20.7,515002,126408,309844
2026-04-28 05:24:28,1896,106803.5,142944.5,99.3,20.7,515002,126393,309859
2026-04-28 05:24:33,1896,106803.5,142944.5,99.3,20.7,515002,126368,309884
2026-04-28 05:24:38,1896,106803.5,142944.5,99.3,20.7,515002,126248,310059
2026-04-28 05:24:43,1896,106803.5,142944.5,99.3,20.7,515002,125757,310548
2026-04-28 05:24:48,1896,106803.5,142944.5,99.3,20.7,515002,125656,310491
2026-04-28 05:24:53,1896,106803.5,142944.5,99.3,20.7,515002,125778,310471
2026-04-28 05:24:58,1896,106803.5,142944.5,99.3,20.7,515002,126011,310238
2026-04-28 05:25:03,1896,106803.5,142944.5,99.3,20.7,515002,126134,310060
2026-04-28 05:25:08,1896,106803.5,142944.5,99.3,20.7,515002,126241,309953
2026-04-28 05:25:13,1896,106803.5,142944.5,99.3,20.7,515002,126245,309949
2026-04-28 05:25:18,1896,106803.5,142944.5,99.3,20.7,515002,126233,309961
2026-04-28 05:25:24,1896,106803.5,142944.5,99.3,20.7,515002,126323,309929
2026-04-28 05:25:29,1896,106803.5,142944.5,99.3,20.7,515002,126326,309925
2026-04-28 05:25:34,1896,106803.5,142944.5,99.2,20.7,515002,126310,309942
2026-04-28 05:25:39,1896,106803.5,142944.5,99.2,20.7,515002,126293,310014
2026-04-28 05:25:44,1896,106803.5,142944.5,99.2,20.7,515002,125698,310606
2026-04-28 05:25:49,1896,106803.5,142944.5,99.2,20.7,515002,125801,310376
2026-04-28 05:25:54,1896,106803.5,142944.5,99.2,20.7,515002,125752,310386
2026-04-28 05:25:59,1896,106803.5,142944.5,99.2,20.7,515002,125984,310263
2026-04-28 05:26:04,1896,106803.5,142944.5,99.2,20.7,515002,126163,310044
2026-04-28 05:26:09,1896,106803.5,142944.5,99.2,20.7,515002,126275,309917
2026-04-28 05:26:14,1896,106803.5,142944.5,99.2,20.7,515002,126269,309924
2026-04-28 05:26:19,1896,106803.5,142944.5,99.2,20.7,515002,126259,309934
2026-04-28 05:26:24,1896,106803.5,142944.5,99.2,20.7,515002,126325,309925
2026-04-28 05:26:29,1896,106803.5,142944.5,99.2,20.7,515002,126325,309925
2026-04-28 05:26:34,1896,106803.5,142944.5,99.2,20.7,515002,126316,309934
2026-04-28 05:26:39,1896,106803.5,142944.5,99.3,20.7,515002,126308,309942
2026-04-28 05:26:44,1896,106803.5,142944.5,99.3,20.7,515002,125701,310603
2026-04-28 05:26:49,1896,106803.5,142944.5,99.3,20.7,515002,125738,310420
2026-04-28 05:26:54,1896,106803.5,142944.5,99.3,20.7,515002,125732,310406
2026-04-28 05:26:59,1896,106803.5,142944.5,99.3,20.7,515002,126059,310189
2026-04-28 05:27:04,1896,106803.5,142944.5,99.3,20.7,515002,126311,309903
2026-04-28 05:27:09,1896,106803.5,142944.5,99.3,20.7,515002,126298,309895
2026-04-28 05:27:14,1896,106803.5,142944.5,99.3,20.7,515002,126283,309910
2026-04-28 05:27:19,1896,106803.5,142944.5,99.3,20.7,515002,126261,309931
2026-04-28 05:27:24,1896,106803.5,142944.5,99.3,20.7,515002,126326,309925
2026-04-28 05:27:29,1896,106803.5,142944.5,99.3,20.7,515002,126317,309934
2026-04-28 05:27:34,1896,106803.5,142944.5,99.3,20.7,515002,126304,309946
2026-04-28 05:27:39,1896,106803.5,142944.5,99.3,20.7,515002,126180,310126
2026-04-28 05:27:44,1896,106803.5,142944.5,99.3,20.7,515002,125686,310617
2026-04-28 05:27:49,1896,106803.5,142944.5,99.3,20.7,515002,125807,310386
2026-04-28 05:27:54,1896,106803.5,142944.5,99.3,20.7,515002,125778,310359
2026-04-28 05:27:59,1896,106803.5,142944.5,99.3,20.7,515002,125772,310475
2026-04-28 05:28:04,1896,106803.5,142944.5,99.3,20.7,515002,126069,310178
2026-04-28 05:28:09,1896,106803.5,142944.5,99.3,20.7,515002,126296,309925
2026-04-28 05:28:15,1896,106803.5,142944.5,99.3,20.7,515002,126299,309893
2026-04-28 05:28:20,1896,106803.5,142944.5,99.3,20.7,515002,126270,309922
2026-04-28 05:28:25,1896,106803.5,142944.5,99.3,20.7,515002,126264,309927
2026-04-28 05:28:30,1896,106803.5,142944.5,99.2,20.7,515002,126264,309986
2026-04-28 05:28:35,1896,106803.5,142944.5,99.2,20.7,515002,126247,310002
2026-04-28 05:28:40,1896,106803.5,142944.5,99.2,20.7,515002,126228,310021
2026-04-28 05:28:45,1896,106803.5,142944.5,99.2,20.7,515002,126099,310205
2026-04-28 05:28:50,1896,106803.5,142944.5,99.2,20.7,515002,125965,310337
2026-04-28 05:28:55,1896,106803.5,142944.5,99.2,20.7,515002,125650,310541
2026-04-28 05:29:00,1896,106803.5,142944.5,99.2,20.7,515002,125631,310506
2026-04-28 05:29:05,1896,106803.5,142944.5,99.2,20.7,515002,125623,310623
2026-04-28 05:29:10,1896,106803.5,142944.5,99.2,20.7,515002,125876,310370
2026-04-28 05:29:15,1896,106803.5,142944.5,99.2,20.7,515002,126121,310077
2026-04-28 05:29:20,1896,106803.5,142944.5,99.2,20.7,515002,126094,310097
2026-04-28 05:29:25,1896,106803.5,142944.5,99.2,20.7,515002,126090,310101
2026-04-28 05:29:30,1896,106803.5,142944.5,99.2,20.7,515002,126079,310111
2026-04-28 05:29:35,1896,106803.5,142944.5,99.2,20.7,515002,126164,310085
2026-04-28 05:29:40,1896,106803.5,142944.5,99.3,20.7,515002,126156,310092
2026-04-28 05:29:45,1896,106803.5,142944.5,99.3,20.7,515002,126154,310094
2026-04-28 05:29:50,1896,106803.5,142944.5,99.3,20.7,515002,126021,310283
2026-04-28 05:29:55,1896,106803.5,142944.5,99.3,20.7,515002,125532,310768
2026-04-28 05:30:00,1896,106803.5,142944.5,99.3,20.7,515002,125659,310560
2026-04-28 05:30:05,1896,106803.5,142944.5,99.3,20.7,515002,125619,310514
2026-04-28 05:30:10,1896,106803.5,142944.5,99.3,20.7,515002,125630,310614
2026-04-28 05:30:15,1896,106803.5,142944.5,99.3,20.7,515002,125919,310324
2026-04-28 05:30:20,1896,106803.5,142944.5,99.3,20.7,515002,126174,310014
2026-04-28 05:30:25,1896,106803.5,142944.5,99.3,20.7,515002,126172,310016
2026-04-28 05:30:30,1896,106803.5,142944.5,99.3,20.7,515002,126174,310014
2026-04-28 05:30:35,1896,106803.5,142944.5,99.3,20.7,515002,126184,310004
2026-04-28 05:30:40,1896,106803.5,142944.5,99.3,20.7,515002,126224,310021
2026-04-28 05:30:45,1896,106803.5,142944.5,99.3,20.7,515002,126229,310017
2026-04-28 05:30:50,1896,106803.5,142944.5,99.3,20.7,515002,126223,310023
2026-04-28 05:30:55,1896,106803.5,142944.5,99.3,20.7,515002,126101,310200
2026-04-28 05:31:00,1896,106803.5,142944.5,99.3,20.7,515002,125616,310683
2026-04-28 05:31:05,1896,106803.5,142944.5,99.3,20.7,515002,125674,310462
2026-04-28 05:31:11,1896,106803.5,142944.5,99.3,20.7,515002,125680,310563
2026-04-28 05:31:16,1896,106803.5,142944.5,99.3,20.7,515002,125992,310251
2026-04-28 05:31:21,1896,106803.5,142944.5,99.2,20.7,515002,126234,310003
2026-04-28 05:31:26,1896,106803.5,142944.5,99.2,20.7,515002,126236,309952
2026-04-28 05:31:31,1896,106803.5,142944.5,99.2,20.7,515002,126232,309956
2026-04-28 05:31:36,1896,106803.5,142944.5,99.2,20.7,515002,126213,309975
2026-04-28 05:31:41,1896,106803.5,142944.5,99.2,20.7,515002,126214,310024
2026-04-28 05:31:46,1896,106803.5,142944.5,99.2,20.7,515002,126290,309955
2026-04-28 05:31:51,1896,106803.5,142944.5,99.2,20.7,515002,126271,309974
2026-04-28 05:31:56,1896,106803.5,142944.5,99.2,20.7,515002,126262,309984
2026-04-28 05:32:01,1896,106803.5,142944.5,99.2,20.7,515002,126238,310007
2026-04-28 05:32:06,1896,106803.5,142944.5,99.2,20.7,515002,126108,310192
2026-04-28 05:32:11,1896,106803.5,142944.5,99.2,20.7,515002,125630,310669
2026-04-28 05:32:16,1896,106803.5,142944.5,99.2,20.7,515002,125681,310469
2026-04-28 05:32:21,1896,106803.5,142944.5,99.2,20.7,515002,125691,310553
2026-04-28 05:32:26,1896,106803.5,142944.5,99.2,20.7,515002,125991,310252
2026-04-28 05:32:31,1896,106803.5,142944.5,99.2,20.7,515002,126031,310199
2026-04-28 05:32:36,1896,106803.5,142944.5,99.3,20.7,515002,126200,309988
2026-04-28 05:32:41,1896,106803.5,142944.5,99.3,20.7,515002,126186,310052
2026-04-28 05:32:46,1896,106803.5,142944.5,99.3,20.7,515002,126181,310057
2026-04-28 05:32:51,1896,106803.5,142944.5,99.3,20.7,515002,126189,310070
2026-04-28 05:32:56,1896,106803.5,142944.5,99.3,20.7,515002,126232,310063
2026-04-28 05:33:01,1896,106803.5,142944.5,99.3,20.7,515002,126204,310091
2026-04-28 05:33:06,1896,106803.5,142944.5,99.3,20.7,515002,126179,310117
2026-04-28 05:33:11,1896,106803.5,142944.5,99.3,20.7,515002,126057,310290
2026-04-28 05:33:16,1896,106803.5,142944.5,99.3,20.7,515002,125586,310761
2026-04-28 05:33:21,1896,106803.5,142944.5,99.3,20.7,515002,125659,310523
2026-04-28 05:33:26,1896,106803.5,142944.5,99.3,20.7,515002,125667,310625
2026-04-28 05:33:31,1896,106803.5,142944.5,99.3,20.7,515002,125971,310321
2026-04-28 05:33:36,1896,106803.5,142944.5,99.3,20.7,515002,126198,310039
2026-04-28 05:33:41,1896,106803.5,142944.5,99.3,20.7,515002,126190,310046
2026-04-28 05:33:46,1896,106803.5,142944.5,99.3,20.7,515002,126181,310055
2026-04-28 05:33:51,1896,106803.5,142944.5,99.3,20.7,515002,126169,310067
2026-04-28 05:33:56,1896,106803.5,142944.5,99.3,20.7,515002,126199,310100
2026-04-28 05:34:02,1896,106803.5,142944.5,99.3,20.7,515002,126179,310120
2026-04-28 05:34:07,1896,106803.5,142944.5,99.3,20.7,515002,126175,310124
2026-04-28 05:34:12,1896,106803.5,142944.5,99.2,20.7,515002,126057,310297
2026-04-28 05:34:17,1896,106803.5,142944.5,99.2,20.7,515002,125582,310770
2026-04-28 05:34:22,1896,106803.5,142944.5,99.2,20.7,515002,125688,310598
2026-04-28 05:34:27,1896,106803.5,142944.5,99.2,20.7,515002,125770,310456
2026-04-28 05:34:32,1896,106803.5,142944.5,99.2,20.7,515002,126006,310187
2026-04-28 05:34:37,1896,106803.5,142944.5,99.2,20.7,515002,126168,310003
2026-04-28 05:34:42,1896,106803.5,142944.5,99.2,20.7,515002,126152,310018
2026-04-28 05:34:47,1896,106803.5,142944.5,99.2,20.7,515002,126123,310047
2026-04-28 05:34:52,1896,106803.5,142944.5,99.2,20.7,515002,126196,310100
2026-04-28 05:34:57,1896,106803.5,142944.5,99.2,20.7,515002,126182,310114
2026-04-28 05:35:02,1896,106803.5,142944.5,99.2,20.7,515002,126169,310127
2026-04-28 05:35:07,1896,106803.5,142944.5,99.2,20.7,515002,126160,310136
2026-04-28 05:35:12,1896,106803.5,142944.5,99.2,20.7,515002,126041,310309
2026-04-28 05:35:17,1896,106803.5,142944.5,99.2,20.7,515002,125555,310794
2026-04-28 05:35:22,1896,106803.5,142944.5,99.2,20.7,515002,125599,310585
2026-04-28 05:35:27,1896,106803.5,142944.5,99.2,20.7,515002,125612,310682
2026-04-28 05:35:32,1896,106803.5,142944.5,99.3,20.7,515002,125916,310378
2026-04-28 05:35:37,1896,106803.5,142944.5,99.3,20.7,515002,126040,310202
2026-04-28 05:35:42,1896,106803.5,142944.5,99.3,20.7,515002,126146,310093
2026-04-28 05:35:47,1896,106803.5,142944.5,99.3,20.7,515002,126144,310095
2026-04-28 05:35:52,1896,106803.5,142944.5,99.3,20.7,515002,126123,310116
2026-04-28 05:35:57,1896,106803.5,142944.5,99.3,20.7,515002,126178,310119
2026-04-28 05:36:02,1896,106803.5,142944.5,99.3,20.7,515002,126159,310137
2026-04-28 05:36:07,1896,106803.5,142944.5,99.3,20.7,515002,126154,310142
2026-04-28 05:36:12,1896,106803.5,142944.5,99.3,20.7,515002,126140,310156
2026-04-28 05:36:17,1896,106803.5,142944.5,99.3,20.7,515002,126041,310307
2026-04-28 05:36:22,1896,106803.5,142944.5,99.3,20.7,515002,125541,310807
